fecha,ftrt_index_v2,ssn
2024-08-20,-0.334165,217.0
2024-08-21,-4.909776,210.0
2024-08-22,-5.232026,213.0
2024-08-23,-5.537108,214.0
2024-08-24,-5.822966,223.0
2024-08-25,-6.087435,204.0
2024-08-26,-6.328165,220.0
2024-08-27,-2.304317,182.0
2024-08-28,-2.4893,189.0
2024-08-29,-2.641385,153.0
2024-08-30,-2.756419,158.0
2024-08-31,-2.829479,181.0
2024-09-01,-2.854751,170.0
2024-09-02,-2.825434,182.0
2024-09-03,-4.935916,171.0
2024-09-04,-4.773192,169.0
2024-09-05,-4.530303,170.0
2024-09-06,-4.198352,177.0
2024-09-07,-3.769901,168.0
2024-09-08,-3.240745,156.0
2024-09-09,-2.61223,152.0
2024-09-10,-1.893816,141.0
2024-09-11,-1.105321,147.0
2024-09-12,1.924102,132.0
2024-09-13,2.747865,109.0
2024-09-14,3.517418,107.0
2024-09-15,4.177277,95.0
2024-09-16,4.672685,132.0
2024-09-17,4.96051,132.0
2024-09-18,5.027907,102.0
2024-09-19,4.904174,105.0
2024-09-20,4.646163,117.0
2024-09-21,4.311266,122.0
2024-09-22,3.942908,129.0
2024-09-23,7.417352,123.0
2024-09-24,7.056257,134.0
2024-09-25,6.717184,129.0
2024-09-26,6.405151,136.0
2024-09-27,6.122235,154.0
2024-09-28,5.868732,154.0
2024-09-29,5.6439,149.0
2024-09-30,1.59864,169.0
2024-10-01,1.426955,213.0
2024-10-02,1.279382,211.0
2024-10-03,1.154275,207.0
2024-10-04,1.050072,210.0
2024-10-05,0.965331,182.0
2024-10-06,0.89875,170.0
2024-10-07,0.849171,163.0
2024-10-08,0.815577,140.0
2024-10-09,0.797089,142.0
2024-10-10,0.792958,141.0
2024-10-11,0.802555,136.0
2024-10-12,0.825363,125.0
2024-10-13,0.860969,137.0
2024-10-14,0.909051,136.0
2024-10-15,0.96937,109.0
2024-10-16,1.041763,119.0
2024-10-17,1.126128,143.0
2024-10-18,1.222418,138.0
2024-10-19,1.330626,132.0
2024-10-20,1.450778,134.0
2024-10-21,1.582915,162.0
2024-10-22,1.727084,117.0
2024-10-23,1.883323,120.0
2024-10-24,2.051642,135.0
2024-10-25,2.232014,180.0
2024-10-26,2.424353,217.0
2024-10-27,2.6285,241.0
2024-10-28,2.844204,244.0
2024-10-29,3.07111,221.0
2024-10-30,3.308738,205.0
2024-10-31,3.556471,209.0
2024-11-01,3.81354,223.0
2024-11-02,4.079016,211.0
2024-11-03,4.351788,207.0
2024-11-04,4.630561,191.0
2024-11-05,4.913825,207.0
2024-11-06,5.199832,207.0
2024-11-07,3.284352,210.0
2024-11-08,3.569267,189.0
2024-11-09,3.84927,164.0
2024-11-10,4.120074,160.0
2024-11-11,4.375137,151.0
2024-11-12,4.603256,117.0
2024-11-13,4.783738,111.0
2024-11-14,4.88165,91.0
2024-11-15,0.624031,71.0
2024-11-16,0.490798,73.0
2024-11-17,0.278562,96.0
2024-11-18,0.01697,115.0
2024-11-19,-0.277349,124.0
2024-11-20,-0.595508,123.0
2024-11-21,-0.932298,118.0
2024-11-22,-1.284185,146.0
2024-11-23,4.792032,152.0
2024-11-24,4.418181,172.0
2024-11-25,1.835173,171.0
2024-11-26,1.450404,159.0
2024-11-27,1.065304,205.0
2024-11-28,0.684266,172.0
2024-11-29,0.312705,163.0
2024-11-30,2.159467,124.0
2024-12-01,1.828322,124.0
2024-12-02,1.531135,133.0
2024-12-03,1.279098,122.0
2024-12-04,1.084568,123.0
2024-12-05,-3.277872,120.0
2024-12-06,-3.319743,105.0
2024-12-07,-3.26952,133.0
2024-12-08,-3.121547,140.0
2024-12-09,-0.839782,115.0
2024-12-10,-0.502802,135.0
2024-12-11,-0.087439,108.0
2024-12-12,0.388354,106.0
2024-12-13,3.105776,112.0
2024-12-14,3.638752,99.0
2024-12-15,4.168888,103.0
2024-12-16,4.677838,99.0
2024-12-17,5.149548,90.0
2024-12-18,5.569299,113.0
2024-12-19,5.921938,128.0
2024-12-20,6.190105,149.0
2024-12-21,6.355073,164.0
2024-12-22,6.404255,183.0
2024-12-23,6.342326,224.0
2024-12-24,6.1914,223.0
2024-12-25,5.978449,241.0
2024-12-26,5.725322,255.0
2024-12-27,5.44681,257.0
2024-12-28,5.152298,254.0
2024-12-29,4.847669,233.0
2024-12-30,4.536646,218.0
2024-12-31,4.221616,183.0
2025-01-01,3.904129,198.0
2025-01-02,3.585203,187.0
2025-01-03,3.265516,199.0
2025-01-04,2.945526,211.0
2025-01-05,2.625556,194.0
2025-01-06,2.305852,169.0
2025-01-07,1.986617,133.0
2025-01-08,-0.534133,120.0
2025-01-09,-0.851842,158.0
2025-01-10,-1.168458,129.0
2025-01-11,-1.483714,108.0
2025-01-12,-1.797299,112.0
2025-01-13,-2.108843,90.0
2025-01-14,-2.417921,78.0
2025-01-15,-2.724042,84.0
2025-01-16,-3.026649,127.0
2025-01-17,-3.325119,150.0
2025-01-18,-3.618761,141.0
2025-01-19,-1.704644,150.0
2025-01-20,-4.188477,185.0
2025-01-21,-4.462854,166.0
2025-01-22,-4.729019,147.0
2025-01-23,-4.985993,172.0
2025-01-24,-5.23276,138.0
2025-01-25,-5.468271,120.0
2025-01-26,-3.489282,108.0
2025-01-27,-3.699068,56.0
2025-01-28,-3.894375,78.0
2025-01-29,-4.074137,84.0
2025-01-30,-4.23731,108.0
2025-01-31,-4.382881,147.0
2025-02-01,-4.509875,159.0
2025-02-02,-4.617364,183.0
2025-02-03,-4.704465,189.0
2025-02-04,-4.770349,177.0
2025-02-05,-4.81423,165.0
2025-02-06,-4.835368,186.0
2025-02-07,-4.833056,164.0
2025-02-08,-4.80661,135.0
2025-02-09,-4.755358,130.0
2025-02-10,-4.678619,115.0
2025-02-11,-6.777869,95.0
2025-02-12,-10.886223,101.0
2025-02-13,-10.728638,114.0
2025-02-14,-10.54246,161.0
2025-02-15,-10.326749,170.0
2025-02-16,-10.080505,205.0
2025-02-17,-5.564473,203.0
2025-02-18,-5.254056,173.0
2025-02-19,-2.707967,135.0
2025-02-20,-2.329962,144.0
2025-02-21,-1.917847,167.0
2025-02-22,-1.472619,182.0
2025-02-23,-0.996948,189.0
2025-02-24,-0.496131,169.0
2025-02-25,0.02057,169.0
2025-02-26,0.538164,126.0
2025-02-27,1.033874,135.0
2025-02-28,1.475325,119.0
2025-03-01,1.820332,116.0
2025-03-02,2.020703,146.0
2025-03-03,-0.169826,123.0
2025-03-04,-0.372043,153.0
2025-03-05,-0.782672,143.0
2025-03-06,-1.365489,129.0
2025-03-07,0.137947,106.0
2025-03-08,-0.614604,90.0
2025-03-09,-1.36452,101.0
2025-03-10,-2.067742,107.0
2025-03-11,-4.896995,142.0
2025-03-12,-5.432066,157.0
2025-03-13,-5.870086,173.0
2025-03-14,-6.213545,182.0
2025-03-15,-6.469497,183.0
2025-03-16,-6.647244,206.0
2025-03-17,-8.792781,205.0
2025-03-18,-8.843675,196.0
2025-03-19,-8.844736,165.0
2025-03-20,-8.803657,163.0
2025-03-21,-4.488794,151.0
2025-03-22,-4.382075,173.0
2025-03-23,-4.249845,126.0
2025-03-24,-8.334045,78.0
2025-03-25,-8.161291,79.0
2025-03-26,-7.972248,46.0
2025-03-27,-7.768895,82.0
2025-03-28,-7.55282,78.0
2025-03-29,-7.325293,91.0
2025-03-30,-7.087329,128.0
2025-03-31,-6.839739,141.0
2025-04-01,-6.583173,160.0
2025-04-02,-2.079945,150.0
2025-04-03,-1.806907,164.0
2025-04-04,-1.526206,191.0
2025-04-05,-1.238156,187.0
2025-04-06,-0.943045,180.0
2025-04-07,-0.641148,162.0
2025-04-08,-0.332749,147.0
2025-04-09,-0.018154,141.0
2025-04-10,0.302298,139.0
2025-04-11,0.628218,131.0
2025-04-12,0.95916,122.0
2025-04-13,5.142397,106.0
2025-04-14,5.48175,88.0
2025-04-15,5.824327,75.0
2025-04-16,6.169354,92.0
2025-04-17,6.51596,110.0
2025-04-18,6.863177,118.0
2025-04-19,7.209947,117.0
2025-04-20,7.555121,134.0
2025-04-21,7.897471,142.0
2025-04-22,8.235703,185.0
2025-04-23,4.720678,166.0
2025-04-24,5.046596,202.0
2025-04-25,5.364251,203.0
2025-04-26,5.672214,173.0
2025-04-27,5.969018,135.0
2025-04-28,6.253121,123.0
2025-04-29,6.522763,111.0
2025-04-30,10.62343,88.0
2025-05-01,10.85579,62.0
2025-05-02,11.05983,42.0
2025-05-03,11.215799,57.0
2025-05-04,11.278961,75.0
2025-05-05,11.219882,93.0
2025-05-06,11.085965,88.0
2025-05-07,10.924381,75.0
2025-05-08,10.754926,81.0
2025-05-09,10.585775,72.0
2025-05-10,6.573235,70.0
2025-05-11,6.41534,66.0
2025-05-12,6.265931,60.0
2025-05-13,6.126134,59.0
2025-05-14,5.996709,46.0
2025-05-15,5.878091,40.0
2025-05-16,5.770404,59.0
2025-05-17,5.673447,52.0
2025-05-18,9.434445,56.0
2025-05-19,9.35683,65.0
2025-05-20,9.286916,75.0
2025-05-21,9.222642,90.0
2025-05-22,9.161269,97.0
2025-05-23,9.099296,117.0
2025-05-24,9.032423,98.0
2025-05-25,8.955619,95.0
2025-05-26,8.86335,108.0
2025-05-27,8.750036,102.0
2025-05-28,8.610756,107.0
2025-05-29,8.442152,98.0
2025-05-30,8.243364,115.0
2025-05-31,8.016762,114.0
2025-06-01,7.768219,124.0
2025-06-02,7.506734,106.0
2025-06-03,3.395596,93.0
2025-06-04,3.142049,94.0
2025-06-05,2.908927,87.0
2025-06-06,2.704538,97.0
2025-06-07,6.381987,86.0
2025-06-08,6.247976,60.0
2025-06-09,6.150035,89.0
2025-06-10,6.086072,113.0
2025-06-11,6.052914,145.0
2025-06-12,6.046926,142.0
2025-06-13,6.064463,152.0
2025-06-14,6.102139,154.0
2025-06-15,6.156973,151.0
2025-06-16,6.226431,127.0
2025-06-17,6.308419,117.0
2025-06-18,6.401243,133.0
2025-06-19,6.503551,131.0
2025-06-20,2.766489,113.0
2025-06-21,2.884814,95.0
2025-06-22,0.807921,99.0
2025-06-23,0.939672,94.0
2025-06-24,1.077515,85.0
2025-06-25,1.22116,95.0
2025-06-26,1.370377,104.0
2025-06-27,1.524977,116.0
2025-06-28,1.684792,136.0
2025-06-29,4.05184,151.0
2025-06-30,4.221599,150.0
2025-07-01,4.396058,147.0
2025-07-02,4.574997,137.0
2025-07-03,4.758144,116.0
2025-07-04,4.94517,100.0
2025-07-05,5.135662,76.0
2025-07-06,5.329106,87.0
2025-07-07,5.52486,93.0
2025-07-08,5.722108,84.0
2025-07-09,5.919799,81.0
2025-07-10,6.116548,75.0
2025-07-11,6.310459,93.0
2025-07-12,10.346613,113.0
2025-07-13,10.525331,126.0
2025-07-14,10.687906,135.0
2025-07-15,10.823774,173.0
2025-07-16,10.916784,191.0
2025-07-17,10.947844,183.0
2025-07-18,10.906468,165.0
2025-07-19,10.79995,153.0
2025-07-20,6.797466,145.0
2025-07-21,10.457499,137.0
2025-07-22,10.246873,107.0
2025-07-23,10.019942,110.0
2025-07-24,9.781155,114.0
2025-07-25,9.533829,148.0
2025-07-26,9.280668,144.0
2025-07-27,9.024046,129.0
2025-07-28,8.766147,131.0
2025-07-29,4.661246,123.0
2025-07-30,4.406903,141.0
2025-07-31,4.157221,146.0
2025-08-01,3.914013,133.0
2025-08-02,3.679006,129.0
2025-08-03,3.45383,129.0
2025-08-04,3.24002,107.0
2025-08-05,3.039011,116.0
2025-08-06,2.852149,140.0
2025-08-07,2.680693,154.0
2025-08-08,2.525836,181.0
2025-08-09,2.388727,155.0
2025-08-10,2.270488,167.0
2025-08-11,2.172255,166.0
2025-08-12,2.095202,162.0
2025-08-13,2.040583,167.0
2025-08-14,5.85756,165.0
2025-08-15,5.852071,138.0
2025-08-16,5.873614,120.0
2025-08-17,5.924097,74.0
2025-08-18,6.005628,64.0
2025-08-19,6.120469,36.0
2025-08-20,2.423144,60.0
2025-08-21,2.611404,67.0
2025-08-22,2.839144,56.0
2025-08-23,3.107065,72.0
2025-08-24,3.414163,100.0
2025-08-25,3.7568,137.0
2025-08-26,1.925445,183.0
2025-08-27,2.312274,198.0
2025-08-28,2.697201,204.0
2025-08-29,3.056189,197.0
2025-08-30,3.359877,181.0
2025-08-31,3.577189,187.0
2025-09-01,3.684127,176.0
2025-09-02,3.675836,162.0
2025-09-03,5.773051,146.0
2025-09-04,5.603301,157.0
2025-09-05,5.400139,138.0
2025-09-06,5.187471,111.0
2025-09-07,2.778901,92.0
2025-09-08,2.588159,113.0
2025-09-09,2.417988,101.0
2025-09-10,2.270409,86.0
2025-09-11,2.145645,83.0
2025-09-12,2.04288,65.0
2025-09-13,1.96075,53.0
2025-09-14,1.897653,69.0
2025-09-15,1.851941,79.0
2025-09-16,1.822033,117.0
2025-09-17,1.806477,126.0
2025-09-18,1.803972,127.0
2025-09-19,1.81338,138.0
2025-09-20,1.833723,153.0
2025-09-21,1.86417,164.0
2025-09-22,1.904026,161.0
2025-09-23,1.952716,186.0
2025-09-24,8.059739,144.0
2025-09-25,4.276985,152.0
2025-09-26,4.349704,142.0
2025-09-27,4.429863,138.0
2025-09-28,4.517269,155.0
2025-09-29,4.611767,178.0
2025-09-30,4.713229,179.0
2025-10-01,4.821537,167.0
2025-10-02,4.936575,169.0
2025-10-03,5.058219,175.0
2025-10-04,5.186319,153.0
2025-10-05,5.320691,147.0
2025-10-06,9.308893,147.0
2025-10-07,9.455039,123.0
2025-10-08,9.606534,78.0
2025-10-09,9.762875,61.0
2025-10-10,9.923412,79.0
2025-10-11,10.087289,105.0
2025-10-12,10.253349,129.0
2025-10-13,10.419971,128.0
2025-10-14,10.584748,125.0
2025-10-15,10.743846,123.0
2025-10-16,10.890661,132.0
2025-10-17,11.01322,120.0
2025-10-18,7.243208,114.0
2025-10-19,7.251385,107.0
2025-10-20,7.181602,112.0
2025-10-21,7.049968,124.0
2025-10-22,6.877037,110.0
2025-10-23,6.676242,100.0
2025-10-24,6.455017,101.0
2025-10-25,6.217559,102.0
2025-10-26,9.814252,103.0
2025-10-27,9.551296,99.0
2025-10-28,9.277843,113.0
2025-10-29,8.995014,100.0
2025-10-30,8.70379,70.0
2025-10-31,8.405051,44.0
2025-11-01,8.099606,21.0
2025-11-02,7.788204,42.0
2025-11-03,7.471544,74.0
2025-11-04,7.150285,84.0
2025-11-05,6.825062,79.0
2025-11-06,6.496508,109.0
2025-11-07,6.165284,130.0
2025-11-08,5.832125,142.0
2025-11-09,5.49789,154.0
2025-11-10,1.31585,151.0
2025-11-11,0.982944,149.0
2025-11-12,0.653148,137.0
2025-11-13,0.328781,127.0
2025-11-14,0.012889,103.0
2025-11-15,-0.290561,100.0
2025-11-16,-0.576476,67.0
2025-11-17,-0.83843,57.0
2025-11-18,-1.06851,62.0
2025-11-19,-1.257274,54.0
2025-11-20,-1.393917,59.0
2025-11-21,-1.466742,66.0
2025-11-22,2.383724,61.0
2025-11-23,2.472204,81.0
2025-11-24,2.653669,102.0
2025-11-25,-0.917478,99.0
2025-11-26,-0.549982,82.0
2025-11-27,-0.103182,91.0
2025-11-28,0.404628,83.0
2025-11-29,0.950066,83.0
2025-11-30,5.354911,103.0
2025-12-01,5.897555,156.0
2025-12-02,6.401993,180.0
2025-12-03,6.848176,185.0
2025-12-04,7.220681,184.0
2025-12-05,7.509164,175.0
2025-12-06,7.70862,167.0
2025-12-07,7.819406,161.0
2025-12-08,7.846771,166.0
2025-12-09,7.799695,155.0
2025-12-10,7.689236,132.0
2025-12-11,7.526857,120.0
2025-12-12,7.323194,98.0
2025-12-13,7.087397,87.0
2025-12-14,6.826943,72.0
2025-12-15,6.547737,77.0
2025-12-16,6.254346,77.0
2025-12-17,5.950255,82.0
2025-12-18,5.638105,71.0
2025-12-19,5.319895,50.0
2025-12-20,4.997142,58.0
2025-12-21,4.671005,69.0
2025-12-22,0.49459,82.0
2025-12-23,0.164193,114.0
2025-12-24,-0.167397,131.0
2025-12-25,-0.499686,127.0
2025-12-26,-0.832233,127.0
2025-12-27,-1.164623,147.0
2025-12-28,-3.698624,161.0
2025-12-29,-4.029463,147.0
2025-12-30,-4.358873,146.0
2025-12-31,-4.686373,145.0
2026-01-01,-5.01144,123.0
2026-01-02,-5.333499,117.0
2026-01-03,-5.651918,117.0
2026-01-04,-5.966004,118.0
2026-01-05,-6.274999,106.0
2026-01-06,-6.578083,111.0
2026-01-07,-6.874367,118.0
2026-01-08,-7.162904,82.0
2026-01-09,-7.442684,65.0
2026-01-10,-7.712647,65.0
2026-01-11,-7.971682,64.0
2026-01-12,-12.456852,57.0
2026-01-13,-12.690558,48.0
2026-01-14,-8.671603,64.0
2026-01-15,-8.875207,95.0
2026-01-16,-9.061958,136.0
2026-01-17,-9.230674,134.0
2026-01-18,-9.380199,139.0
2026-01-19,-7.307236,164.0
2026-01-20,-7.415063,168.0
2026-01-21,-7.500476,164.0
2026-01-22,-7.562502,189.0
2026-01-23,-7.600215,170.0
2026-01-24,-11.85095,158.0
2026-01-25,-11.837449,153.0
2026-01-26,-11.797113,138.0
2026-01-27,-11.729148,97.0
2026-01-28,-11.632759,117.0
2026-01-29,-7.268919,96.0
2026-01-30,-7.113197,83.0
2026-01-31,-6.926474,109.0
2026-02-01,-6.707773,103.0
2026-02-02,-6.456046,131.0
2026-02-03,-6.170178,165.0
2026-02-04,-5.849019,148.0
2026-02-05,-5.491444,138.0
2026-02-06,-5.096474,139.0
2026-02-07,-4.663468,141.0
2026-02-08,-4.192437,141.0
2026-02-09,-3.684526,117.0
2026-02-10,-3.142748,112.0
2026-02-11,-2.573026,92.0
2026-02-12,1.86215,80.0
2026-02-13,2.450724,65.0
2026-02-14,3.015799,77.0
2026-02-15,3.522895,72.0
2026-02-16,3.928014,75.0
2026-02-17,4.181922,66.0
2026-02-18,4.240177,43.0
2026-02-19,4.077344,43.0
2026-02-20,3.698599,33.0
2026-02-21,3.141055,15.0
2026-02-22,-3.58614,4.0
2026-02-23,-4.316885,8.0
2026-02-24,-5.04094,5.0
2026-02-25,-5.711737,15.0
2026-02-26,-4.096515,34.0
2026-02-27,-4.58365,47.0
2026-02-28,-4.966373,59.0
2026-03-01,-5.24785,76.0
2026-03-02,-5.435834,76.0
2026-03-03,-7.742435,79.0
2026-03-04,-7.773783,66.0
2026-03-05,-7.74211,85.0
2026-03-06,-7.656521,83.0
2026-03-07,-7.524964,81.0
2026-03-08,-7.354202,75.0
2026-03-09,-7.149891,77.0
2026-03-10,-6.916706,80.0
2026-03-11,-4.456299,108.0
2026-03-12,-4.176145,96.0
2026-03-13,-3.876602,79.0
2026-03-14,-3.559732,57.0
2026-03-15,0.62058,64.0
2026-03-16,0.967371,69.0
2026-03-17,1.327285,63.0
2026-03-18,1.699351,61.0
2026-03-19,2.082717,34.0
2026-03-20,2.476616,29.0
2026-03-21,2.880317,41.0
2026-03-22,3.293099,99.0
2026-03-23,3.714215,112.0
2026-03-24,4.142865,110.0
2026-03-25,4.578168,107.0
2026-03-26,5.019135,113.0
2026-03-27,5.464649,135.0
2026-03-28,5.913438,128.0
2026-03-29,6.364054,134.0
2026-03-30,6.814846,132.0
2026-03-31,7.263936,137.0
2026-04-01,7.70918,129.0
2026-04-02,8.148111,133.0
2026-04-03,8.577846,120.0
2026-04-04,8.994905,106.0
2026-04-05,9.394849,89.0
2026-04-06,9.771544,97.0
2026-04-07,10.115567,89.0
2026-04-08,10.410854,70.0
2026-04-09,10.628976,59.0
2026-04-10,10.727753,28.0
2026-04-11,10.677787,39.0
2026-04-12,10.498741,38.0
2026-04-13,10.235671,53.0
2026-04-14,9.92308,53.0
2026-04-15,9.581204,49.0
2026-04-16,9.222108,50.0
2026-04-17,8.853828,48.0
2026-04-18,8.482383,41.0
2026-04-19,8.112689,36.0
2026-04-20,7.748986,37.0
2026-04-21,7.395043,50.0
2026-04-22,7.054258,71.0
2026-04-23,6.729715,68.0
2026-04-24,6.424216,94.0
2026-04-25,6.140319,114.0
2026-04-26,5.880366,115.0
2026-04-27,1.79873,117.0
2026-04-28,1.593023,128.0
2026-04-29,1.417395,123.0
2026-04-30,1.273752,135.0
2026-05-01,1.164018,157.0
2026-05-02,1.090196,139.0
2026-05-03,1.054421,124.0
2026-05-04,1.059019,124.0
2026-05-05,-3.131656,132.0
2026-05-06,-3.038353,104.0
2026-05-07,-5.098355,70.0
2026-05-08,-4.903975,75.0
2026-05-09,-4.653946,90.0
2026-05-10,-4.344948,87.0
2026-05-11,0.264013,79.0
2026-05-12,0.698091,58.0
2026-05-13,1.194851,63.0
2026-05-14,1.749924,50.0
2026-05-15,2.353044,47.0
2026-05-16,2.984605,57.0
2026-05-17,3.60871,84.0
2026-05-18,4.153821,80.0
2026-05-19,4.462745,73.0
2026-05-20,4.332399,66.0
2026-05-21,3.828943,86.0
2026-05-22,3.148785,107.0
2026-05-23,2.402922,118.0
2026-05-24,1.651875,111.0
2026-05-25,0.934343,110.0
2026-05-26,0.275248,146.0
2026-05-27,-0.311225,174.0
2026-05-28,-0.819212,154.0
2026-05-29,-1.248786,138.0
2026-05-30,-1.603818,129.0
2026-05-31,-1.890266,113.0
2026-06-01,-2.114964,100.0
2026-06-02,-2.284832,109.0
2026-06-03,-2.406421,127.0
2026-06-04,-2.485677,127.0
2026-06-05,-2.527853,127.0
2026-06-06,-2.537513,131.0
2026-06-07,-0.3164,133.0
2026-06-08,-0.272207,132.0
2026-06-09,-0.205594,116.0
2026-06-10,-0.118965,96.0
2026-06-11,-0.014364,83.0
2026-06-12,0.106473,69.0
2026-06-13,0.242057,48.0
2026-06-14,-1.811071,59.0
2026-06-15,-1.649674,66.0
2026-06-16,0.725262,70.0
2026-06-17,0.908498,53.0
2026-06-18,1.101402,51.0
2026-06-19,1.303219,61.0
2026-06-20,1.513223,88.0
2026-06-21,1.730706,65.0
2026-06-22,1.954954,70.0
2026-06-23,2.185236,76.0
2026-06-24,2.420787,90.0
2026-06-25,6.508589,87.0
2026-06-26,6.75219,104.0
2026-06-27,6.998444,112.0
2026-06-28,7.24633,130.0
2026-06-29,7.494735,125.0
2026-06-30,7.742445,126.0
