fecha,ftrt_index,ssn
2024-08-27,1.970768,182.0
2024-08-28,2.052125,189.0
2024-08-29,2.119282,153.0
2024-08-30,2.170256,158.0
2024-08-31,2.202717,181.0
2024-09-01,2.213961,170.0
2024-09-02,2.200918,182.0
2024-09-03,-0.041983,171.0
2024-09-04,-0.114,169.0
2024-09-05,-0.220956,170.0
2024-09-06,-0.36626,177.0
2024-09-07,-0.552742,168.0
2024-09-08,-0.78225,156.0
2024-09-09,-1.055236,152.0
2024-09-10,-1.370288,141.0
2024-09-11,-1.72348,147.0
2024-09-12,0.094896,132.0
2024-09-13,-0.306584,109.0
2024-09-14,-0.705011,107.0
2024-09-15,-1.069655,95.0
2024-09-16,-1.360498,132.0
2024-09-17,-1.537283,132.0
2024-09-18,-1.579585,102.0
2024-09-19,-1.502194,105.0
2024-09-20,-1.344511,117.0
2024-09-21,-1.146751,122.0
2024-09-22,-0.937388,129.0
2024-09-23,-0.176422,123.0
2024-09-24,0.014627,134.0
2024-09-25,0.188722,129.0
2024-09-26,0.344874,136.0
2024-09-27,0.483433,154.0
2024-09-28,0.605382,154.0
2024-09-29,0.711952,149.0
2024-09-30,0.247866,169.0
2024-10-01,0.32748,213.0
2024-10-02,0.395369,211.0
2024-10-03,0.452556,207.0
2024-10-04,0.499946,210.0
2024-10-05,0.538331,182.0
2024-10-06,0.568397,170.0
2024-10-07,0.590735,163.0
2024-10-08,0.605846,140.0
2024-10-09,0.614154,142.0
2024-10-10,0.61601,141.0
2024-10-11,0.611699,136.0
2024-10-12,0.601446,125.0
2024-10-13,0.585423,137.0
2024-10-14,0.563751,136.0
2024-10-15,0.536505,109.0
2024-10-16,0.503716,119.0
2024-10-17,0.465379,143.0
2024-10-18,0.421448,138.0
2024-10-19,0.371849,132.0
2024-10-20,0.316474,134.0
2024-10-21,0.255187,162.0
2024-10-22,0.18783,117.0
2024-10-23,0.114219,120.0
2024-10-24,0.034155,135.0
2024-10-25,-0.052578,180.0
2024-10-26,-0.146208,217.0
2024-10-27,-0.246968,241.0
2024-10-28,-0.355097,244.0
2024-10-29,-0.470825,221.0
2024-10-30,-0.594375,205.0
2024-10-31,-0.725949,209.0
2024-11-01,-0.865718,223.0
2024-11-02,-1.01381,211.0
2024-11-03,-1.170288,207.0
2024-11-04,-1.335129,191.0
2024-11-05,-1.508188,207.0
2024-11-06,-1.689143,207.0
2024-11-07,-4.079588,210.0
2024-11-08,-4.274181,189.0
2024-11-09,-4.473433,164.0
2024-11-10,-4.674471,160.0
2024-11-11,-4.87209,151.0
2024-11-12,-5.056307,117.0
2024-11-13,-5.207517,111.0
2024-11-14,-5.291713,91.0
2024-11-15,-6.221879,71.0
2024-11-16,-6.108109,73.0
2024-11-17,-5.932573,96.0
2024-11-18,-5.72508,115.0
2024-11-19,-5.502216,124.0
2024-11-20,-5.272618,123.0
2024-11-21,-5.041024,118.0
2024-11-22,-4.810268,146.0
2024-11-23,-1.43306,152.0
2024-11-24,-1.209079,172.0
2024-11-25,-3.192479,171.0
2024-11-26,-2.979981,159.0
2024-11-27,-2.77492,205.0
2024-11-28,-2.578657,172.0
2024-11-29,-2.392885,163.0
2024-11-30,-0.017573,124.0
2024-12-01,0.140208,124.0
2024-12-02,0.279253,133.0
2024-12-03,0.395499,122.0
2024-12-04,0.484282,123.0
2024-12-05,-0.406392,120.0
2024-12-06,-0.387478,105.0
2024-12-07,-0.410169,133.0
2024-12-08,-0.477294,140.0
2024-12-09,-1.844937,115.0
2024-12-10,-2.00136,135.0
2024-12-11,-2.198248,108.0
2024-12-12,-2.430292,106.0
2024-12-13,-0.488694,112.0
2024-12-14,-0.770315,99.0
2024-12-15,-1.064865,103.0
2024-12-16,-1.36361,99.0
2024-12-17,-1.65685,90.0
2024-12-18,-1.93314,113.0
2024-12-19,-2.178059,128.0
2024-12-20,-2.373117,149.0
2024-12-21,-2.497258,164.0
2024-12-22,-2.534917,183.0
2024-12-23,-2.487548,224.0
2024-12-24,-2.374079,223.0
2024-12-25,-2.2185,241.0
2024-12-26,-2.039966,255.0
2024-12-27,-1.850894,257.0
2024-12-28,-1.65861,254.0
2024-12-29,-1.467242,233.0
2024-12-30,-1.279014,218.0
2024-12-31,-1.095044,183.0
2025-01-01,-0.915808,198.0
2025-01-02,-0.741403,187.0
2025-01-03,-0.571715,199.0
2025-01-04,-0.406513,211.0
2025-01-05,-0.245505,194.0
2025-01-06,-0.088378,169.0
2025-01-07,0.065182,133.0
2025-01-08,-1.986699,120.0
2025-01-09,-1.839388,158.0
2025-01-10,-1.694812,129.0
2025-01-11,-1.552752,108.0
2025-01-12,-1.413022,112.0
2025-01-13,-1.275478,90.0
2025-01-14,-1.140011,78.0
2025-01-15,-1.006559,84.0
2025-01-16,-0.875103,127.0
2025-01-17,-0.745671,150.0
2025-01-18,-0.618342,141.0
2025-01-19,1.708931,150.0
2025-01-20,-0.37057,185.0
2025-01-21,-0.250554,166.0
2025-01-22,-0.133498,147.0
2025-01-23,-0.019756,172.0
2025-01-24,0.090262,138.0
2025-01-25,0.196091,120.0
2025-01-26,2.499397,108.0
2025-01-27,2.595272,56.0
2025-01-28,2.685305,78.0
2025-01-29,2.768881,84.0
2025-01-30,2.845369,108.0
2025-01-31,2.914135,147.0
2025-02-01,2.974552,159.0
2025-02-02,3.026011,183.0
2025-02-03,3.067933,189.0
2025-02-04,3.099779,177.0
2025-02-05,3.121056,165.0
2025-02-06,3.131324,186.0
2025-02-07,3.1302,164.0
2025-02-08,3.117357,135.0
2025-02-09,3.092522,130.0
2025-02-10,3.055472,115.0
2025-02-11,0.803849,95.0
2025-02-12,-0.205122,101.0
2025-02-13,-0.279782,114.0
2025-02-14,-0.367225,161.0
2025-02-15,-0.467561,170.0
2025-02-16,-0.580911,205.0
2025-02-17,0.239576,203.0
2025-02-18,0.099796,173.0
2025-02-19,2.148766,135.0
2025-02-20,1.982027,144.0
2025-02-21,1.801749,167.0
2025-02-22,1.608149,182.0
2025-02-23,1.401882,189.0
2025-02-24,1.18442,169.0
2025-02-25,0.95867,169.0
2025-02-26,0.729938,126.0
2025-02-27,0.507294,135.0
2025-02-28,0.30512,119.0
2025-03-01,0.143976,116.0
2025-03-02,0.048933,146.0
2025-03-03,-2.158804,123.0
2025-03-04,-2.062824,153.0
2025-03-05,-1.871258,143.0
2025-03-06,-1.605824,129.0
2025-03-07,0.90707,106.0
2025-03-08,1.235943,90.0
2025-03-09,1.56125,101.0
2025-03-10,1.86717,107.0
2025-03-11,-0.059237,142.0
2025-03-12,0.179765,157.0
2025-03-13,0.378802,173.0
2025-03-14,0.537442,182.0
2025-03-15,0.657327,183.0
2025-03-16,0.741493,206.0
2025-03-17,2.048933,205.0
2025-03-18,2.073319,196.0
2025-03-19,2.073828,165.0
2025-03-20,2.054138,163.0
2025-03-21,2.964495,151.0
2025-03-22,2.913754,173.0
2025-03-23,2.851271,126.0
2025-03-24,1.832036,78.0
2025-03-25,1.751624,79.0
2025-03-26,1.664355,46.0
2025-03-27,1.571273,82.0
2025-03-28,1.473197,78.0
2025-03-29,1.370769,91.0
2025-03-30,1.264474,128.0
2025-03-31,1.154677,141.0
2025-04-01,1.041636,160.0
2025-04-02,1.872504,150.0
2025-04-03,1.753421,164.0
2025-04-04,1.631408,191.0
2025-04-05,1.506455,187.0
2025-04-06,1.378508,180.0
2025-04-07,1.247477,162.0
2025-04-08,1.113244,147.0
2025-04-09,0.975663,141.0
2025-04-10,0.83457,139.0
2025-04-11,0.689785,131.0
2025-04-12,0.541121,122.0
2025-04-13,0.94495,106.0
2025-04-14,0.787961,88.0
2025-04-15,0.626543,75.0
2025-04-16,0.460544,92.0
2025-04-17,0.28984,110.0
2025-04-18,0.114355,118.0
2025-04-19,-0.065938,117.0
2025-04-20,-0.250993,134.0
2025-04-21,-0.440686,142.0
2025-04-22,-0.634796,185.0
2025-04-23,-1.389554,166.0
2025-04-24,-1.591379,202.0
2025-04-25,-1.79623,203.0
2025-04-26,-2.003338,173.0
2025-04-27,-2.211727,135.0
2025-04-28,-2.420149,123.0
2025-04-29,-2.626933,111.0
2025-04-30,-2.273083,88.0
2025-05-01,-2.467631,62.0
2025-05-02,-2.645668,42.0
2025-05-03,-2.786709,57.0
2025-05-04,-2.845128,75.0
2025-05-05,-2.790463,93.0
2025-05-06,-2.668991,88.0
2025-05-07,-2.526697,75.0
2025-05-08,-2.382154,81.0
2025-05-09,-2.242323,72.0
2025-05-10,-2.666685,70.0
2025-05-11,-2.543447,66.0
2025-05-12,-2.429768,60.0
2025-05-13,-2.325849,59.0
2025-05-14,-2.231642,46.0
2025-05-15,-2.146915,40.0
2025-05-16,-2.071279,59.0
2025-05-17,-2.004185,52.0
2025-05-18,-1.388345,56.0
2025-05-19,-1.335942,65.0
2025-05-20,-1.289217,75.0
2025-05-21,-1.246652,90.0
2025-05-22,-1.20635,97.0
2025-05-23,-1.165986,117.0
2025-05-24,-1.122797,98.0
2025-05-25,-1.073653,95.0
2025-05-26,-1.015246,108.0
2025-05-27,-0.944434,102.0
2025-05-28,-0.85873,107.0
2025-05-29,-0.756865,98.0
2025-05-30,-0.639276,115.0
2025-05-31,-0.50835,114.0
2025-06-01,-0.368306,124.0
2025-06-02,-0.224691,106.0
2025-06-03,-0.640174,93.0
2025-06-04,-0.507448,94.0
2025-06-05,-0.387893,87.0
2025-06-06,-0.284884,97.0
2025-06-07,0.356322,86.0
2025-06-08,0.422186,60.0
2025-06-09,0.469937,89.0
2025-06-10,0.500952,113.0
2025-06-11,0.516979,145.0
2025-06-12,0.519869,142.0
2025-06-13,0.511401,152.0
2025-06-14,0.493174,154.0
2025-06-15,0.466565,151.0
2025-06-16,0.432718,127.0
2025-06-17,0.392557,117.0
2025-06-18,0.346807,133.0
2025-06-19,0.296025,131.0
2025-06-20,-0.315935,113.0
2025-06-21,-0.375655,95.0
2025-06-22,-2.641675,99.0
2025-06-23,-2.709521,94.0
2025-06-24,-2.781314,85.0
2025-06-25,-2.857052,95.0
2025-06-26,-2.936771,104.0
2025-06-27,-3.020542,116.0
2025-06-28,-3.108462,136.0
2025-06-29,-0.998466,151.0
2025-06-30,-1.095035,150.0
2025-07-01,-1.196122,147.0
2025-07-02,-1.301856,137.0
2025-07-03,-1.412352,116.0
2025-07-04,-1.527704,100.0
2025-07-05,-1.647969,76.0
2025-07-06,-1.773144,87.0
2025-07-07,-1.90314,93.0
2025-07-08,-2.037742,84.0
2025-07-09,-2.176535,81.0
2025-07-10,-2.318807,75.0
2025-07-11,-2.463359,93.0
2025-07-12,-2.051634,113.0
2025-07-13,-2.193378,126.0
2025-07-14,-2.326236,135.0
2025-07-15,-2.440324,173.0
2025-07-16,-2.520116,191.0
2025-07-17,-2.54708,183.0
2025-07-18,-2.511196,165.0
2025-07-19,-2.42011,153.0
2025-07-20,-2.847569,145.0
2025-07-21,-2.139064,137.0
2025-07-22,-1.974379,107.0
2025-07-23,-1.80324,110.0
2025-07-24,-1.629646,114.0
2025-07-25,-1.456283,148.0
2025-07-26,-1.285063,144.0
2025-07-27,-1.117413,129.0
2025-07-28,-0.954442,131.0
2025-07-29,-1.353597,123.0
2025-07-30,-1.20247,141.0
2025-07-31,-1.05821,146.0
2025-08-01,-0.9213,133.0
2025-08-02,-0.792144,129.0
2025-08-03,-0.671078,129.0
2025-08-04,-0.558388,107.0
2025-08-05,-0.454324,116.0
2025-08-06,-0.359113,140.0
2025-08-07,-0.27297,154.0
2025-08-08,-0.196113,181.0
2025-08-09,-0.128772,155.0
2025-08-10,-0.07121,167.0
2025-08-11,-0.023731,166.0
2025-08-12,0.0133,162.0
2025-08-13,0.039441,167.0
2025-08-14,0.610711,165.0
2025-08-15,0.613329,138.0
2025-08-16,0.603052,120.0
2025-08-17,0.578916,74.0
2025-08-18,0.539774,64.0
2025-08-19,0.48429,36.0
2025-08-20,-0.145615,60.0
2025-08-21,-0.238473,67.0
2025-08-22,-0.352539,56.0
2025-08-23,-0.48936,72.0
2025-08-24,-0.650009,100.0
2025-08-25,-0.834572,137.0
2025-08-26,-3.243539,183.0
2025-08-27,-3.468017,198.0
2025-08-28,-3.701394,204.0
2025-08-29,-3.929177,197.0
2025-08-30,-4.130413,181.0
2025-08-31,-4.279705,187.0
2025-09-01,-4.35491,176.0
2025-09-02,-4.349037,162.0
2025-09-03,-2.073124,146.0
2025-09-04,-1.95622,157.0
2025-09-05,-1.819917,138.0
2025-09-06,-1.681185,111.0
2025-09-07,-3.752332,92.0
2025-09-08,-3.634198,113.0
2025-09-09,-3.531064,101.0
2025-09-10,-3.443257,86.0
2025-09-11,-3.370156,83.0
2025-09-12,-3.310693,65.0
2025-09-13,-3.26364,53.0
2025-09-14,-3.227768,69.0
2025-09-15,-3.201927,79.0
2025-09-16,-3.185086,117.0
2025-09-17,-3.176347,126.0
2025-09-18,-3.174941,127.0
2025-09-19,-3.180224,138.0
2025-09-20,-3.191663,153.0
2025-09-21,-3.208828,164.0
2025-09-22,-3.231381,161.0
2025-09-23,-3.25906,186.0
2025-09-24,-0.532936,144.0
2025-09-25,-1.12692,152.0
2025-09-26,-1.169075,142.0
2025-09-27,-1.215934,138.0
2025-09-28,-1.26751,155.0
2025-09-29,-1.323851,178.0
2025-09-30,-1.385033,179.0
2025-10-01,-1.451158,167.0
2025-10-02,-1.522345,169.0
2025-10-03,-1.598728,175.0
2025-10-04,-1.680444,153.0
2025-10-05,-1.767632,147.0
2025-10-06,-1.303857,147.0
2025-10-07,-1.402345,123.0
2025-10-08,-1.506598,78.0
2025-10-09,-1.616615,61.0
2025-10-10,-1.732295,79.0
2025-10-11,-1.853379,105.0
2025-10-12,-1.979356,129.0
2025-10-13,-2.109288,128.0
2025-10-14,-2.241488,125.0
2025-10-15,-2.372862,123.0
2025-10-16,-2.497563,132.0
2025-10-17,-2.60437,120.0
2025-10-18,-3.230061,114.0
2025-10-19,-3.237391,107.0
2025-10-20,-3.175219,112.0
2025-10-21,-3.060242,124.0
2025-10-22,-2.913519,110.0
2025-10-23,-2.748895,100.0
2025-10-24,-2.574108,101.0
2025-10-25,-2.39355,102.0
2025-10-26,-1.653331,103.0
2025-10-27,-1.468324,99.0
2025-10-28,-1.283186,113.0
2025-10-29,-1.0988,100.0
2025-10-30,-0.915817,70.0
2025-10-31,-0.734717,44.0
2025-11-01,-0.555844,21.0
2025-11-02,-0.379436,42.0
2025-11-03,-0.20564,74.0
2025-11-04,-0.034534,84.0
2025-11-05,0.133854,79.0
2025-11-06,0.299534,109.0
2025-11-07,0.462523,130.0
2025-11-08,0.622831,142.0
2025-11-09,0.780426,154.0
2025-11-10,0.378637,151.0
2025-11-11,0.530364,149.0
2025-11-12,0.678648,137.0
2025-11-13,0.822858,127.0
2025-11-14,0.962041,103.0
2025-11-15,1.094838,100.0
2025-11-16,1.219368,67.0
2025-11-17,1.33313,57.0
2025-11-18,1.432908,62.0
2025-11-19,1.514744,54.0
2025-11-20,1.574001,59.0
2025-11-21,1.605598,66.0
2025-11-22,2.160999,61.0
2025-11-23,2.122613,81.0
2025-11-24,2.043926,102.0
2025-11-25,1.36742,99.0
2025-11-26,1.207847,82.0
2025-11-27,1.012928,91.0
2025-11-28,0.789265,83.0
2025-11-29,0.545231,83.0
2025-11-30,0.846955,103.0
2025-12-01,0.591615,156.0
2025-12-02,0.346436,180.0
2025-12-03,0.122036,185.0
2025-12-04,-0.071605,184.0
2025-12-05,-0.22601,175.0
2025-12-06,-0.335247,167.0
2025-12-07,-0.396856,161.0
2025-12-08,-0.412181,166.0
2025-12-09,-0.385845,155.0
2025-12-10,-0.324538,132.0
2025-12-11,-0.235615,120.0
2025-12-12,-0.126006,98.0
2025-12-13,-0.00161,87.0
2025-12-14,0.132893,72.0
2025-12-15,0.273974,77.0
2025-12-16,0.41907,77.0
2025-12-17,0.56638,82.0
2025-12-18,0.714681,71.0
2025-12-19,0.863173,50.0
2025-12-20,1.011363,58.0
2025-12-21,1.158975,69.0
2025-12-22,0.749323,82.0
2025-12-23,0.895513,114.0
2025-12-24,1.04103,131.0
2025-12-25,1.185967,127.0
2025-12-26,1.330441,127.0
2025-12-27,1.474575,147.0
2025-12-28,-0.583686,161.0
2025-12-29,-0.439883,147.0
2025-12-30,-0.296106,146.0
2025-12-31,-0.152301,145.0
2026-01-01,-0.008448,123.0
2026-01-02,0.135425,117.0
2026-01-03,0.27924,117.0
2026-01-04,0.422863,118.0
2026-01-05,0.56609,106.0
2026-01-06,0.708652,111.0
2026-01-07,0.850199,118.0
2026-01-08,0.990302,82.0
2026-01-09,1.128448,65.0
2026-01-10,1.264041,65.0
2026-01-11,1.396399,64.0
2026-01-12,0.577779,57.0
2026-01-13,0.701306,48.0
2026-01-14,1.766078,64.0
2026-01-15,1.877177,95.0
2026-01-16,1.980591,136.0
2026-01-17,2.0753,134.0
2026-01-18,2.160284,139.0
2026-01-19,4.436714,164.0
2026-01-20,4.499266,168.0
2026-01-21,4.549203,164.0
2026-01-22,4.585683,189.0
2026-01-23,4.607955,170.0
2026-01-24,3.668386,158.0
2026-01-25,3.660397,153.0
2026-01-26,3.636581,138.0
2026-01-27,3.596629,97.0
2026-01-28,3.540343,117.0
2026-01-29,4.414616,96.0
2026-01-30,4.325494,83.0
2026-01-31,4.220058,109.0
2026-02-01,4.098483,103.0
2026-02-02,3.961012,131.0
2026-02-03,3.807952,165.0
2026-02-04,3.639667,148.0
2026-02-05,3.456585,138.0
2026-02-06,3.259214,139.0
2026-02-07,3.048176,141.0
2026-02-08,2.824273,141.0
2026-02-09,2.588599,117.0
2026-02-10,2.342733,112.0
2026-02-11,2.089065,92.0
2026-02-12,2.387881,80.0
2026-02-13,2.13193,65.0
2026-02-14,1.886898,77.0
2026-02-15,1.666381,72.0
2026-02-16,1.489026,75.0
2026-02-17,1.377053,66.0
2026-02-18,1.351254,43.0
2026-02-19,1.42326,43.0
2026-02-20,1.589628,33.0
2026-02-21,1.83253,15.0
2026-02-22,-0.632493,4.0
2026-02-23,-0.314475,8.0
2026-02-24,0.00467,5.0
2026-02-25,0.306451,15.0
2026-02-26,2.779335,34.0
2026-02-27,3.009839,47.0
2026-02-28,3.195244,59.0
2026-03-01,3.334283,76.0
2026-03-02,3.428498,76.0
2026-03-03,1.279147,79.0
2026-03-04,1.295076,66.0
2026-03-05,1.278982,85.0
2026-03-06,1.235659,83.0
2026-03-07,1.169529,81.0
2026-03-08,1.084504,75.0
2026-03-09,0.983933,77.0
2026-03-10,0.870613,80.0
2026-03-11,2.949014,108.0
2026-03-12,2.816626,96.0
2026-03-13,2.67708,79.0
2026-03-14,2.531501,57.0
2026-03-15,2.937296,64.0
2026-03-16,2.781953,69.0
2026-03-17,2.622446,63.0
2026-03-18,2.45902,61.0
2026-03-19,2.291777,34.0
2026-03-20,2.120699,29.0
2026-03-21,1.945663,41.0
2026-03-22,1.766458,99.0
2026-03-23,1.582795,112.0
2026-03-24,1.394325,110.0
2026-03-25,1.200649,107.0
2026-03-26,1.001335,113.0
2026-03-27,0.795938,135.0
2026-03-28,0.584018,128.0
2026-03-29,0.365172,134.0
2026-03-30,0.13907,132.0
2026-03-31,-0.094498,137.0
2026-04-01,-0.335557,129.0
2026-04-02,-0.583849,133.0
2026-04-03,-0.838688,120.0
2026-04-04,-1.09873,106.0
2026-04-05,-1.36154,89.0
2026-04-06,-1.62279,97.0
2026-04-07,-1.874593,89.0
2026-04-08,-2.102084,70.0
2026-04-09,-2.27763,59.0
2026-04-10,-2.359399,28.0
2026-04-11,-2.317853,39.0
2026-04-12,-2.17201,38.0
2026-04-13,-1.965782,53.0
2026-04-14,-1.732053,53.0
2026-04-15,-1.489009,49.0
2026-04-16,-1.246299,50.0
2026-04-17,-1.009257,48.0
2026-04-18,-0.78099,41.0
2026-04-19,-0.563383,36.0
2026-04-20,-0.357616,37.0
2026-04-21,-0.164438,50.0
2026-04-22,0.015668,71.0
2026-04-23,0.182373,68.0
2026-04-24,0.335437,94.0
2026-04-25,0.474657,114.0
2026-04-26,0.599828,115.0
2026-04-27,0.154156,117.0
2026-04-28,0.250482,128.0
2026-04-29,0.331892,123.0
2026-04-30,0.39795,135.0
2026-05-01,0.448114,157.0
2026-05-02,0.481724,139.0
2026-05-03,0.497973,124.0
2026-05-04,0.495886,124.0
2026-05-05,-0.472695,132.0
2026-05-06,-0.515222,104.0
2026-05-07,-2.782551,70.0
2026-05-08,-2.872353,75.0
2026-05-09,-2.989216,90.0
2026-05-10,-3.135971,87.0
2026-05-11,-2.368915,79.0
2026-05-12,-2.585672,58.0
2026-05-13,-2.843108,63.0
2026-05-14,-3.144694,50.0
2026-05-15,-3.492241,47.0
2026-05-16,-3.882919,57.0
2026-05-17,-4.30175,84.0
2026-05-18,-4.70014,80.0
2026-05-19,-4.941965,73.0
2026-05-20,-4.838383,66.0
2026-05-21,-4.458683,86.0
2026-05-22,-3.989664,107.0
2026-05-23,-3.522032,118.0
2026-05-24,-3.09024,111.0
2026-05-25,-2.706762,110.0
2026-05-26,-2.374438,146.0
2026-05-27,-2.091569,174.0
2026-05-28,-1.854409,154.0
2026-05-29,-1.658448,138.0
2026-05-30,-1.499065,129.0
2026-05-31,-1.371857,113.0
2026-06-01,-1.272786,100.0
2026-06-02,-1.198239,109.0
2026-06-03,-1.145037,127.0
2026-06-04,-1.110421,127.0
2026-06-05,-1.092018,127.0
2026-06-06,-1.087804,131.0
2026-06-07,1.106113,133.0
2026-06-08,1.086827,132.0
2026-06-09,1.057729,116.0
2026-06-10,1.019838,96.0
2026-06-11,0.974,83.0
2026-06-12,0.92092,69.0
2026-06-13,0.86118,48.0
2026-06-14,-1.406917,59.0
2026-06-15,-1.478625,66.0
2026-06-16,0.646379,70.0
2026-06-17,0.564001,53.0
2026-06-18,0.476629,51.0
2026-06-19,0.384436,61.0
2026-06-20,0.287563,88.0
2026-06-21,0.186131,65.0
2026-06-22,0.080246,70.0
2026-06-23,-0.029988,76.0
2026-06-24,-0.14446,90.0
2026-06-25,0.293515,87.0
2026-06-26,0.170969,104.0
2026-06-27,0.044657,112.0
2026-06-28,-0.085169,130.0
2026-06-29,-0.218188,125.0
2026-06-30,-0.353985,126.0
